"tanggal","nama_kab_kota","kode_kab_kota","konfirmasi_total","konfirmasi_sembuh","konfirmasi_meninggal","konfirmasi_aktif","med_level","avg_delay","avg_speed_kmh","med_total_records"
2020-07-21,Kota Bogor,"3271",251,143,16,92,2.0,111.2013829378209,16.49149177005397,8.0
2020-07-21,Kota Cimahi,"3277",145,78,2,65,2.0,106.44392946864782,15.41318326736434,10.0
2020-07-21,Kota Cirebon,"3274",33,10,2,21,3.0,104.07625514489634,17.018094969016534,7.0
2020-07-21,Kota Depok,"3276",1048,613,40,395,2.0,118.77934461055769,16.52389548642989,9.0
2020-07-21,Kota Sukabumi,"3272",53,42,0,11,2.0,116.8508925804725,17.796614536872276,9.0
2020-07-21,Kota Tasikmalaya,"3278",25,22,2,1,2.0,92.98227596282959,17.486684341475648,9.0
2020-07-22,Kabupaten Bandung,"3204",175,65,6,104,2.0,116.07320367798448,17.606674135522688,9.0
2020-07-22,Kabupaten Bandung Barat,"3217",88,50,3,35,2.0,123.91712189259502,18.49604716442399,9.0
2020-07-22,Kabupaten Bekasi,"3216",337,193,28,116,2.0,116.68767329543947,15.292446875495637,9.0
2020-07-22,Kabupaten Bogor,"3201",305,202,9,94,2.0,123.75926756082706,16.63094589977112,9.0
2020-07-22,Kabupaten Ciamis,"3207",14,6,0,8,2.0,108.02793723949488,26.3171767094285,8.0
2020-07-22,Kabupaten Cianjur,"3203",36,15,1,20,2.0,137.4889050311353,20.70527793154659,10.0
2020-07-22,Kabupaten Cirebon,"3209",38,4,3,31,2.0,109.26333871225673,20.475429466859563,9.0
2020-07-22,Kabupaten Garut,"3205",29,17,3,9,2.0,125.46482096354167,20.602191146744623,9.0
2020-07-22,Kabupaten Indramayu,"3212",40,14,4,22,2.0,125.67361663722392,28.762101839173514,8.0
2020-07-22,Kabupaten Karawang,"3215",68,21,1,46,2.0,117.18778172992808,21.969235629723936,8.0
2020-07-22,Kabupaten Kuningan,"3208",48,13,2,33,2.0,118.49538371873939,23.93588389981772,9.0
2020-07-22,Kabupaten Majalengka,"3210",8,4,1,3,2.0,132.67396107264926,24.33523991721017,8.0
2020-07-22,Kabupaten Pangandaran,"3218",22,3,0,19,2.0,123.81083737886868,24.10092148414025,8.5
2020-07-22,Kabupaten Purwakarta,"3214",44,27,1,16,2.0,114.65151277661,20.626875540751428,8.0
2020-07-22,Kabupaten Subang,"3213",61,34,2,25,2.0,126.71563705743527,24.87677372514812,8.0
2020-07-22,Kabupaten Sukabumi,"3202",75,30,0,45,2.0,167.47733725088614,17.34792563676834,10.0
2020-07-22,Kabupaten Sumedang,"3211",23,15,0,8,2.0,116.18144070489889,19.193144557699338,9.0
2020-07-22,Kabupaten Tasikmalaya,"3206",15,2,1,12,2.0,117.30622963283373,22.90800349911054,8.5
2020-07-22,Kota Bandung,"3273",487,339,42,106,3.0,100.54817231051945,12.921383090696233,11.0
2020-07-22,Kota Banjar,"3279",12,8,1,3,2.0,137.5040730067662,24.289189565749396,6.0
2020-07-22,Kota Bekasi,"3275",629,421,32,176,2.0,113.8776449447462,14.277188701199954,9.0
2020-07-22,Kota Bogor,"3271",252,144,17,91,2.0,104.20595706390499,16.577283265757654,8.0
2020-07-22,Kota Cimahi,"3277",147,78,2,67,2.0,100.66517906758322,15.262436014057984,8.0
2020-07-22,Kota Cirebon,"3274",33,10,2,21,3.0,102.06858588735437,17.061057925749456,7.0
2020-07-22,Kota Depok,"3276",1076,617,40,419,2.0,113.95967641853827,16.311394315815363,9.0
2020-07-22,Kota Sukabumi,"3272",53,42,0,11,2.0,117.1761623195835,18.25745674446746,8.0
2020-07-22,Kota Tasikmalaya,"3278",25,22,2,1,2.0,84.92338848114014,18.818214086691537,9.0
2020-07-23,Kabupaten Bandung,"3204",180,65,6,109,2.0,117.70994886306651,16.864444693622815,9.0
2020-07-23,Kabupaten Bandung Barat,"3217",91,50,3,38,2.0,132.3401075153966,17.711647266649432,9.0
2020-07-23,Kabupaten Bekasi,"3216",339,193,28,118,2.0,122.93458527340688,14.769264509595518,9.0
2020-07-23,Kabupaten Bogor,"3201",313,206,9,98,2.0,130.32814889360768,16.948959202366414,9.0
2020-07-23,Kabupaten Ciamis,"3207",14,6,0,8,2.0,121.3318986223455,25.955768287181854,8.0
2020-07-23,Kabupaten Cianjur,"3203",36,15,1,20,2.0,151.46724063582738,20.092799056660045,9.0
2020-07-23,Kabupaten Cirebon,"3209",39,4,3,32,2.0,112.2853332507285,20.346001021169354,8.0
2020-07-23,Kabupaten Garut,"3205",29,17,3,9,2.0,122.45642582470218,19.752865330272954,9.0
2020-07-23,Kabupaten Indramayu,"3212",40,18,4,18,2.0,149.72407259259904,24.758445804621896,8.0
2020-07-23,Kabupaten Karawang,"3215",70,21,1,48,2.0,118.0974469226826,20.039975155134005,8.0
2020-07-23,Kabupaten Kuningan,"3208",49,13,2,34,2.0,112.29324006415032,24.478420661641405,8.0
2020-07-23,Kabupaten Majalengka,"3210",8,4,1,3,2.0,123.63156229471988,25.51361432178415,9.0
2020-07-23,Kabupaten Pangandaran,"3218",22,3,0,19,2.0,156.675236922044,28.83913990167471,9.0
2020-07-23,Kabupaten Purwakarta,"3214",44,27,1,16,2.0,114.4514033450356,20.371724170370946,8.0
2020-07-23,Kabupaten Subang,"3213",61,34,2,25,2.0,130.9678632934372,22.998184005161384,9.0
2020-07-23,Kabupaten Sukabumi,"3202",77,30,0,47,2.0,166.09232264495807,17.389858326277942,11.0
2020-07-23,Kabupaten Sumedang,"3211",24,15,0,9,2.0,128.1104713040729,18.5223717176637,8.5
2020-07-23,Kabupaten Tasikmalaya,"3206",19,2,1,16,2.0,132.1486997716567,21.836221520105997,10.0
2020-07-23,Kota Bandung,"3273",490,340,43,107,3.0,104.1561997677522,12.944400697601347,11.0
2020-07-23,Kota Banjar,"3279",12,8,1,3,2.0,94.05403433905707,23.959458315813983,5.0
2020-07-23,Kota Bekasi,"3275",638,421,32,185,2.0,118.25616033825493,13.944124486478913,9.0
2020-07-23,Kota Bogor,"3271",253,144,17,92,2.0,109.70495649525817,17.302616303179747,9.0
2020-07-23,Kota Cimahi,"3277",147,82,2,63,2.0,109.47833934728651,14.313984703326572,9.0
2020-07-23,Kota Cirebon,"3274",34,10,2,22,3.0,109.8104668411554,15.987539351220224,7.0
2020-07-23,Kota Depok,"3276",1090,617,40,433,2.0,127.07604745794445,15.646264752682088,9.0
2020-07-23,Kota Sukabumi,"3272",53,42,0,11,2.0,118.21680732826134,17.020067105045566,8.0
2020-07-23,Kota Tasikmalaya,"3278",27,22,2,3,2.0,87.65958805741936,17.757030531250198,9.0
2020-07-24,Kabupaten Bandung,"3204",183,65,6,112,2.0,134.39094046447644,16.269488688876883,10.0
2020-07-24,Kabupaten Bandung Barat,"3217",93,50,3,40,2.0,140.53396187126637,16.78373211226426,10.0
2020-07-24,Kabupaten Bekasi,"3216",350,193,28,129,2.0,119.97264741380269,14.11385409913448,9.0
2020-07-24,Kabupaten Bogor,"3201",323,210,9,104,2.0,150.06419987719053,15.044900913741282,10.0
2020-07-24,Kabupaten Ciamis,"3207",14,6,0,8,2.0,120.38099779234342,26.850436585081134,9.0
2020-07-24,Kabupaten Cianjur,"3203",38,15,1,22,2.0,193.18787333249307,19.12013053524974,10.0
2020-07-24,Kabupaten Cirebon,"3209",39,10,3,26,2.0,127.1375237087627,18.952704740422114,9.0
2020-07-24,Kabupaten Garut,"3205",32,17,3,12,2.0,152.81525220238495,20.202833962378485,9.0
2020-07-24,Kabupaten Indramayu,"3212",40,18,4,18,2.0,144.59148814195504,24.57474098907658,8.0
2020-07-24,Kabupaten Karawang,"3215",70,21,1,48,2.0,121.05350324896318,20.433265216441093,9.0
2020-07-24,Kabupaten Kuningan,"3208",49,13,2,34,2.0,131.6866717671239,23.025181234080925,10.0
2020-07-24,Kabupaten Majalengka,"3210",12,4,1,7,2.0,132.3103157240769,23.637067387843953,9.0
2020-07-24,Kabupaten Pangandaran,"3218",22,3,0,19,2.0,122.92331360934074,22.86786910943818,8.0
2020-07-24,Kabupaten Purwakarta,"3214",46,27,1,18,2.0,120.15397692330276,20.231741722194887,9.0
2020-07-24,Kabupaten Subang,"3213",62,35,2,25,2.0,143.3701501754656,22.16476297705888,10.0
2020-07-24,Kabupaten Sukabumi,"3202",78,30,0,48,2.0,186.51389194537,17.70788027976848,11.0
2020-07-24,Kabupaten Sumedang,"3211",24,15,0,9,2.0,137.37750450961562,18.126063678638044,9.0
2020-07-24,Kabupaten Tasikmalaya,"3206",20,2,1,17,2.0,145.9281213571175,22.372644968390784,10.0
2020-07-24,Kota Bandung,"3273",496,341,43,112,3.0,110.95544776085416,12.78109109106926,11.0
2020-07-24,Kota Banjar,"3279",12,8,1,3,2.0,109.61349558830261,21.855216458439827,7.0
2020-07-24,Kota Bekasi,"3275",669,424,32,213,2.0,121.54946504561342,13.427658481337449,10.0
2020-07-24,Kota Bogor,"3271",260,144,17,99,2.0,130.8475042204667,14.526877833508497,10.0
2020-07-24,Kota Cimahi,"3277",147,82,2,63,2.0,106.81852968471257,14.905366412297948,9.0
2020-07-24,Kota Cirebon,"3274",34,10,2,22,3.0,120.5208930847363,15.035456059458918,9.0
2020-07-24,Kota Depok,"3276",1096,620,40,436,2.0,136.63631531329543,14.566671810778756,10.0
2020-07-24,Kota Sukabumi,"3272",53,43,0,10,2.0,123.33058654322768,17.81043074347756,8.0
2020-07-24,Kota Tasikmalaya,"3278",27,22,2,3,2.0,102.09898979670417,17.913200971508815,8.0
2020-07-25,Kabupaten Bandung,"3204",186,66,6,114,2.0,139.68578481409952,17.344938058817117,10.0
2020-07-25,Kabupaten Bandung Barat,"3217",93,50,3,40,2.0,146.15595428496454,17.307660295965604,10.0
2020-07-25,Kabupaten Bekasi,"3216",361,193,28,140,2.0,109.73615102548429,14.73852661186472,8.0
2020-07-25,Kabupaten Bogor,"3201",326,211,9,106,2.0,155.58362871196297,15.463432250073243,9.0
2020-07-25,Kabupaten Ciamis,"3207",14,6,0,8,2.0,127.23546919557783,25.09502273839381,9.0
2020-07-25,Kabupaten Cianjur,"3203",38,15,1,22,2.0,222.91221375456706,19.873798672401623,11.0
2020-07-25,Kabupaten Cirebon,"3209",39,10,3,26,2.0,106.85965933865064,20.937064927734742,8.0
2020-07-25,Kabupaten Garut,"3205",33,17,3,13,2.0,144.90127734004372,20.69616512395923,10.0
2020-07-25,Kabupaten Indramayu,"3212",40,18,4,18,2.0,164.9742211678728,24.84123508254094,8.0
2020-07-25,Kabupaten Karawang,"3215",72,21,1,50,2.0,125.92470666056205,19.628947497055957,8.0
2020-07-25,Kabupaten Kuningan,"3208",49,13,2,34,2.0,116.05303834060143,23.718636476582493,9.0
2020-07-25,Kabupaten Majalengka,"3210",12,4,1,7,2.0,114.16146845736746,24.82266536405531,8.5
2020-07-25,Kabupaten Pangandaran,"3218",22,3,0,19,2.0,119.14305771721735,20.30631497612706,5.5
2020-07-25,Kabupaten Purwakarta,"3214",47,27,1,19,2.0,128.9009536923386,19.731911479675862,9.0
2020-07-25,Kabupaten Subang,"3213",62,46,2,14,2.0,141.77259930850127,22.838887189978546,10.0
2020-07-25,Kabupaten Sukabumi,"3202",78,30,0,48,2.0,170.38884700314028,19.017584012628912,11.0
2020-07-25,Kabupaten Sumedang,"3211",25,15,0,10,2.0,120.81190890488293,19.44311771690131,10.0
2020-07-25,Kabupaten Tasikmalaya,"3206",21,2,1,18,2.0,134.41183071601682,22.92633959901365,10.0
2020-07-25,Kota Bandung,"3273",513,341,43,129,3.0,94.14628951765215,13.075764787463076,11.0
2020-07-25,Kota Banjar,"3279",12,8,1,3,1.0,143.90849722885503,23.999125617306408,4.0
2020-07-25,Kota Bekasi,"3275",686,425,32,229,2.0,104.96851616413542,14.368493105379397,8.0
2020-07-25,Kota Bogor,"3271",263,144,17,102,2.0,124.64258289040986,15.411613103534494,8.0
2020-07-25,Kota Cimahi,"3277",152,82,2,68,2.0,88.51644921224626,16.42816867124839,8.0
2020-07-25,Kota Cirebon,"3274",34,10,2,22,3.0,99.22804435907408,17.068223509677622,7.0
2020-07-25,Kota Depok,"3276",1103,640,40,423,2.0,122.9569640528072,15.567275568030098,8.0
2020-07-25,Kota Sukabumi,"3272",53,43,0,10,2.0,118.25569742153853,18.000135146654568,9.0
2020-07-25,Kota Tasikmalaya,"3278",27,22,2,3,2.0,88.94143570446577,19.32108530255615,9.0
2020-07-26,Kabupaten Bandung,"3204",186,66,6,114,2.0,124.8399016031662,16.970644733332403,9.0
2020-07-26,Kabupaten Bandung Barat,"3217",93,52,3,38,2.0,120.82191732990948,18.107044649261958,9.0
2020-07-26,Kabupaten Bekasi,"3216",369,194,28,147,2.0,123.01075059378789,14.76464945734932,9.0
2020-07-26,Kabupaten Bogor,"3201",337,212,9,116,2.0,132.39617545422158,16.340857701795283,10.0
2020-07-26,Kabupaten Ciamis,"3207",14,6,0,8,2.0,112.45839408009323,26.47829262743291,9.0
2020-07-26,Kabupaten Cianjur,"3203",39,15,1,23,2.0,156.55495137220237,20.524594136845995,11.0
2020-07-26,Kabupaten Cirebon,"3209",39,10,3,26,2.0,106.87211717678817,21.278040920358688,8.0
2020-07-26,Kabupaten Garut,"3205",33,17,3,13,2.0,123.58071586503411,20.59801090697539,9.0
2020-07-26,Kabupaten Indramayu,"3212",40,18,4,18,2.0,122.4807132212321,25.8845268535614,9.0
2020-07-26,Kabupaten Karawang,"3215",81,21,1,59,2.0,120.68506871761379,20.01923381746708,8.0
2020-07-26,Kabupaten Kuningan,"3208",49,13,2,34,2.0,118.94845729546259,24.668358364361243,9.0
2020-07-26,Kabupaten Majalengka,"3210",12,4,1,7,2.0,118.70027544384911,22.746718449251993,8.0
2020-07-26,Kabupaten Pangandaran,"3218",22,3,0,19,1.0,112.39882481892904,27.662044874827068,5.5
2020-07-26,Kabupaten Purwakarta,"3214",47,27,1,19,2.0,105.06777219594636,21.324085180803856,8.0
2020-07-26,Kabupaten Subang,"3213",62,46,2,14,2.0,134.45762879719106,22.976437572360965,9.0
2020-07-26,Kabupaten Sukabumi,"3202",78,31,0,47,2.0,163.2990108825485,17.959312655444254,11.0
2020-07-26,Kabupaten Sumedang,"3211",25,15,0,10,2.0,119.58300562155142,18.136555383226266,8.0
2020-07-26,Kabupaten Tasikmalaya,"3206",21,2,1,18,2.0,118.89088853306595,22.74523922751181,9.0
2020-07-26,Kota Bandung,"3273",517,346,43,128,3.0,103.37169083719223,12.631852033058887,11.0
2020-07-26,Kota Banjar,"3279",12,8,1,3,1.0,106.6009407043457,26.16082128611478,6.5
2020-07-26,Kota Bekasi,"3275",694,429,32,233,2.0,115.30873052764358,14.263767398072963,9.0
2020-07-26,Kota Bogor,"3271",264,144,17,103,2.0,116.80675707158355,16.14857042573162,9.0
2020-07-26,Kota Cimahi,"3277",152,82,2,68,2.0,123.17777633666992,14.164656774372073,10.0
2020-07-26,Kota Cirebon,"3274",34,10,2,22,3.0,103.42419607628325,17.882396856211297,8.0
2020-07-26,Kota Depok,"3276",1108,647,40,421,2.0,113.92658335988115,16.010263309246156,9.0
2020-07-26,Kota Sukabumi,"3272",54,43,0,11,2.0,110.60992262793368,19.130513535171257,8.0
2020-07-26,Kota Tasikmalaya,"3278",27,22,2,3,2.0,87.4437708152357,18.2360081229099,8.0
2020-07-27,Kabupaten Bandung,"3204",187,101,6,80,2.0,114.00140535533428,17.80573157244362,8.0
2020-07-27,Kabupaten Bandung Barat,"3217",93,67,3,23,2.0,122.80189921513127,18.3426765426873,7.0
2020-07-27,Kabupaten Bekasi,"3216",381,213,28,140,2.0,112.65537351955965,15.371480635900207,7.0
2020-07-27,Kabupaten Bogor,"3201",343,234,9,100,2.0,122.99563584368843,17.20151743236614,8.0
2020-07-27,Kabupaten Ciamis,"3207",14,11,0,3,2.0,124.1427247789171,26.972815443897804,8.0
2020-07-27,Kabupaten Cianjur,"3203",39,19,1,19,2.0,187.64307907693257,20.899709996303176,9.0
2020-07-27,Kabupaten Cirebon,"3209",39,14,3,22,2.0,99.66426069491378,20.865571748430483,7.5
2020-07-27,Kabupaten Garut,"3205",33,20,3,10,2.0,117.5077402186325,21.50897868703353,8.0
2020-07-27,Kabupaten Indramayu,"3212",51,18,4,29,2.0,166.1223039707216,25.465650316046066,7.0
2020-07-27,Kabupaten Karawang,"3215",81,34,1,46,2.0,126.3684814453125,22.283734096013582,7.0
2020-07-27,Kabupaten Kuningan,"3208",49,14,2,33,2.0,113.40961840869934,25.06715586514977,8.0
2020-07-27,Kabupaten Majalengka,"3210",12,4,1,7,2.0,149.57371189030073,25.59599905523635,6.0
2020-07-27,Kabupaten Pangandaran,"3218",22,9,0,13,1.5,148.1206706653942,25.8015735799616,7.0
2020-07-27,Kabupaten Purwakarta,"3214",48,28,1,19,2.0,117.27052314682763,23.06895338820152,7.0
2020-07-27,Kabupaten Subang,"3213",62,50,2,10,2.0,140.41531871032714,23.46844717979431,7.0
2020-07-27,Kabupaten Sukabumi,"3202",81,37,0,44,2.0,164.31475893996404,18.65312825751602,10.0
2020-07-27,Kabupaten Sumedang,"3211",25,16,0,9,2.0,122.6748307773045,18.518379301684245,8.0
2020-07-27,Kabupaten Tasikmalaya,"3206",21,4,1,16,2.0,116.77030564991702,22.935657474616054,7.0
2020-07-27,Kota Bandung,"3273",518,370,43,105,3.0,97.93942103529074,13.01048429265588,10.0
2020-07-27,Kota Banjar,"3279",12,8,1,3,1.5,179.39035987854004,25.299467007319134,7.5
2020-07-27,Kota Bekasi,"3275",699,468,32,199,2.0,112.46956515445602,14.942125386090206,8.0
2020-07-27,Kota Bogor,"3271",266,171,17,78,2.0,105.91133544411602,17.700919917614844,7.0
2020-07-27,Kota Cimahi,"3277",154,86,2,66,2.0,98.32171620230187,15.566607351827178,7.0
2020-07-27,Kota Cirebon,"3274",34,11,2,21,3.0,101.70787226769232,16.366021198611104,6.0
2020-07-27,Kota Depok,"3276",1115,753,40,322,2.0,105.02142025498009,16.50204355602277,8.0
2020-07-27,Kota Sukabumi,"3272",54,44,0,10,2.0,103.89861509934912,20.254399711231017,6.5
2020-07-27,Kota Tasikmalaya,"3278",27,22,2,3,2.0,84.27115807679023,19.137668805351424,7.0
2020-07-28,Kabupaten Bandung,"3204",193,113,6,74,2.0,110.3654462608502,18.033876944274354,9.0
2020-07-28,Kabupaten Bandung Barat,"3217",96,75,3,18,2.0,118.68516592307599,19.205680479401167,9.0
2020-07-28,Kabupaten Bekasi,"3216",385,228,28,129,2.0,115.2234987894694,15.225632546665848,9.0
2020-07-28,Kabupaten Bogor,"3201",371,243,9,119,2.0,124.25624126688494,16.9979375111467,9.0
2020-07-28,Kabupaten Ciamis,"3207",14,11,0,3,2.0,128.26057656873175,25.6263478593666,9.0
2020-07-28,Kabupaten Cianjur,"3203",40,19,1,20,2.0,144.8008452926857,21.300162315368652,10.0
2020-07-28,Kabupaten Cirebon,"3209",40,15,3,22,2.0,111.46186521108959,20.285069087677414,8.0
2020-07-28,Kabupaten Garut,"3205",33,20,3,10,2.0,120.89734176301609,21.49124943136879,8.0
2020-07-28,Kabupaten Indramayu,"3212",51,32,4,15,2.0,124.62592135996059,25.98039766671001,9.0
2020-07-28,Kabupaten Karawang,"3215",81,38,1,42,2.0,127.66130961651481,20.23560489907445,8.0
2020-07-28,Kabupaten Kuningan,"3208",49,22,2,25,2.0,111.6944871163583,23.840509025900214,9.0
2020-07-28,Kabupaten Majalengka,"3210",12,6,1,5,2.0,156.26966512468127,24.574712120162115,9.0
2020-07-28,Kabupaten Pangandaran,"3218",22,17,0,5,2.0,221.595062467787,24.169153889020283,9.5
2020-07-28,Kabupaten Purwakarta,"3214",52,31,1,20,2.0,108.44033895929654,21.665065339456003,8.0
2020-07-28,Kabupaten Subang,"3213",65,50,2,13,2.0,135.45749871205476,23.45224934553696,9.0
2020-07-28,Kabupaten Sukabumi,"3202",100,61,0,39,2.0,164.43557499852673,18.415039158196286,10.0
2020-07-28,Kabupaten Sumedang,"3211",29,16,0,13,2.0,124.61531400547719,18.886234167226508,8.0
2020-07-28,Kabupaten Tasikmalaya,"3206",23,7,1,15,2.0,142.67335094700974,23.127702323022167,9.0
2020-07-28,Kota Bandung,"3273",533,380,43,110,3.0,96.55907186203532,12.94982699651478,11.0
2020-07-28,Kota Banjar,"3279",12,8,1,3,2.0,94.12451974969161,24.846480469954642,6.0
2020-07-28,Kota Bekasi,"3275",712,496,32,184,2.0,114.85022384528932,14.502270929518092,9.0
2020-07-28,Kota Bogor,"3271",270,176,17,77,2.0,108.07178718262905,17.362761269505448,9.0
2020-07-28,Kota Cimahi,"3277",154,126,2,26,2.0,95.005307084423,15.899209651569862,8.0
2020-07-28,Kota Cirebon,"3274",36,27,2,7,3.0,113.65491762119609,16.278772489472768,7.0
2020-07-28,Kota Depok,"3276",1128,892,40,196,2.0,121.36201046118313,16.01623827645538,9.0
2020-07-28,Kota Sukabumi,"3272",54,45,0,9,2.0,113.88230107793744,18.115230609249593,8.0
2020-07-28,Kota Tasikmalaya,"3278",27,22,2,3,2.0,94.68151247501373,18.60379057129224,9.0
2020-07-29,Kabupaten Bandung,"3204",204,113,6,85,2.0,112.6940351084519,17.37962330979616,9.0
2020-07-29,Kabupaten Bandung Barat,"3217",96,75,3,18,2.0,120.01891826359805,18.186838152504496,9.0
2020-07-29,Kabupaten Bekasi,"3216",394,228,28,138,2.0,111.2805186108331,15.288153575204355,9.0
2020-07-29,Kabupaten Bogor,"3201",378,243,9,126,2.0,127.38836993216621,16.73666991079422,9.0
2020-07-29,Kabupaten Ciamis,"3207",14,11,0,3,2.0,120.36413401477742,27.304409623146057,9.0
2020-07-29,Kabupaten Cianjur,"3203",40,19,1,20,2.0,145.1030046611489,20.744904858623435,9.0
2020-07-29,Kabupaten Cirebon,"3209",40,15,3,22,2.0,106.53417770357898,20.14383110926099,8.0
2020-07-29,Kabupaten Garut,"3205",33,20,3,10,2.0,120.42976161875623,21.4772118710457,9.0
2020-07-29,Kabupaten Indramayu,"3212",51,32,4,15,2.0,134.61954349779901,25.723061257646282,8.0
2020-07-29,Kabupaten Karawang,"3215",96,38,1,57,2.0,127.17955167721479,20.18104449072455,9.0
2020-07-29,Kabupaten Kuningan,"3208",49,22,2,25,2.0,115.73201176539604,24.570468176214188,8.0
2020-07-29,Kabupaten Majalengka,"3210",12,6,1,5,2.0,136.91403454481954,24.909001140883476,8.0
2020-07-29,Kabupaten Pangandaran,"3218",22,17,0,5,1.0,191.43773928555575,26.84554975683039,10.0
2020-07-29,Kabupaten Purwakarta,"3214",52,31,1,20,2.0,116.74637437574934,20.016388488287973,8.0
2020-07-29,Kabupaten Subang,"3213",67,50,2,15,2.0,135.12834447312932,23.38121745000661,8.0
2020-07-29,Kabupaten Sukabumi,"3202",102,61,0,41,2.0,164.13866185590254,18.232917735990412,10.0
2020-07-29,Kabupaten Sumedang,"3211",29,16,0,13,2.0,118.76702392379958,17.136404699009734,10.0
2020-07-29,Kabupaten Tasikmalaya,"3206",24,7,1,16,2.0,123.90401229305544,23.569243306699008,8.0
2020-07-29,Kota Bandung,"3273",546,380,43,123,3.0,96.29247432394408,13.060593156132793,11.0
2020-07-29,Kota Banjar,"3279",12,8,1,3,2.0,115.9051900403253,23.501487830589557,7.0
2020-07-29,Kota Bekasi,"3275",725,496,32,197,2.0,109.15063734427511,14.838185617688426,9.0
2020-07-29,Kota Bogor,"3271",276,176,17,83,2.0,103.9559857946864,16.828649678167416,8.0
2020-07-29,Kota Cimahi,"3277",156,126,2,28,2.0,101.0492331608537,15.798213728542986,8.0
2020-07-29,Kota Cirebon,"3274",36,27,2,7,3.0,103.06825719815548,16.062905803462055,8.0
2020-07-29,Kota Depok,"3276",1143,892,40,211,2.0,110.90059794467994,16.354553603889187,9.0
2020-07-29,Kota Sukabumi,"3272",54,45,0,9,2.0,112.63051686968122,19.56347632218921,8.0
2020-07-29,Kota Tasikmalaya,"3278",27,22,2,3,2.0,84.52701101528378,19.026498398442907,8.0
2020-07-30,Kabupaten Bandung,"3204",221,117,6,98,2.0,112.823379592624,17.049694710694173,10.0
2020-07-30,Kabupaten Bandung Barat,"3217",97,76,3,18,2.0,123.68543063893037,18.01708247503406,10.0
2020-07-30,Kabupaten Bekasi,"3216",402,230,28,144,2.0,122.1966424556542,14.501223061028428,9.0
2020-07-30,Kabupaten Bogor,"3201",394,244,9,141,2.0,129.61618638132978,16.467358002627616,10.0
2020-07-30,Kabupaten Ciamis,"3207",14,13,0,1,2.0,106.97876622126653,27.56696910939665,9.0
2020-07-30,Kabupaten Cianjur,"3203",40,22,1,17,2.0,145.9121374130249,21.343797890763533,11.0
2020-07-30,Kabupaten Cirebon,"3209",40,15,3,22,2.0,112.83605403106856,20.42022572589826,9.0
2020-07-30,Kabupaten Garut,"3205",34,20,3,11,2.0,125.9150796720297,20.46905789044824,9.0
2020-07-30,Kabupaten Indramayu,"3212",51,32,4,15,2.0,145.70709593683227,22.431036631266277,8.0
2020-07-30,Kabupaten Karawang,"3215",100,42,1,57,2.0,124.84978982760822,19.883688111797404,8.0
2020-07-30,Kabupaten Kuningan,"3208",49,25,2,22,2.0,111.79358338748708,24.60111575687633,8.0
2020-07-30,Kabupaten Majalengka,"3210",12,6,1,5,2.0,118.57949680050477,23.89512777012705,8.0
2020-07-30,Kabupaten Pangandaran,"3218",22,17,0,5,1.0,142.4937889366819,23.81435946414345,9.0
2020-07-30,Kabupaten Purwakarta,"3214",52,33,1,18,2.0,127.63055190299322,20.173265707145617,8.0
2020-07-30,Kabupaten Subang,"3213",84,51,2,31,2.0,148.8873979257983,22.83294576739156,9.0
2020-07-30,Kabupaten Sukabumi,"3202",102,62,0,40,2.0,156.09544674949925,18.179664057710745,10.0
2020-07-30,Kabupaten Sumedang,"3211",35,18,0,17,2.0,106.58834715511487,16.631673429971155,10.0
2020-07-30,Kabupaten Tasikmalaya,"3206",25,7,1,17,2.0,127.31050937554053,22.831690258645484,9.0
2020-07-30,Kota Bandung,"3273",561,388,43,130,3.0,106.45008717083894,12.823946682742989,11.0
2020-07-30,Kota Banjar,"3279",12,9,1,2,2.0,101.63091942571825,23.008478533837103,8.0
2020-07-30,Kota Bekasi,"3275",748,518,32,198,2.0,118.98617170949407,14.333923533432692,9.0
2020-07-30,Kota Bogor,"3271",278,198,18,62,2.0,109.1722899714127,16.76177788033274,8.0
2020-07-30,Kota Cimahi,"3277",157,136,2,19,2.0,114.99907467430667,14.967804602999937,9.0
2020-07-30,Kota Cirebon,"3274",37,28,2,7,3.0,109.30503515763716,16.56025910870103,8.0
2020-07-30,Kota Depok,"3276",1176,904,40,232,2.0,123.1501228455906,15.305653247164908,9.0
2020-07-30,Kota Sukabumi,"3272",54,46,0,8,2.0,110.15032131441178,18.723774625409035,9.0
2020-07-30,Kota Tasikmalaya,"3278",27,22,2,3,2.0,89.0819124961967,18.64366601118401,8.0
2020-07-31,Kabupaten Bandung,"3204",224,117,6,101,2.0,132.8034575416256,15.877122302443555,10.0
2020-07-31,Kabupaten Bandung Barat,"3217",100,76,3,21,2.0,146.26325732827473,15.548959435511819,11.0
2020-07-31,Kabupaten Bekasi,"3216",409,230,28,151,2.0,131.83666488259826,13.242369236305551,10.0
2020-07-31,Kabupaten Bogor,"3201",397,244,9,144,2.0,151.35431177932992,14.544244080062215,11.0
2020-07-31,Kabupaten Ciamis,"3207",14,13,0,1,2.0,116.83577022389468,25.27164194217095,8.0
2020-07-31,Kabupaten Cianjur,"3203",40,22,1,17,2.0,171.34639926486545,18.06824107170105,10.0
2020-07-31,Kabupaten Cirebon,"3209",40,15,3,22,2.0,122.27659733575365,19.204168440439762,9.0
2020-07-31,Kabupaten Garut,"3205",34,20,3,11,2.0,129.88679339755234,19.64280642658027,10.0
